id,title,all_artists,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,speechiness
5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,2017-07-06,0.884,0.346,8,-8.228,0,0.0151,7.04e-06,0.0871,0.376,75.016,220307,4,0.351
0RYXEibxMami3QuT8kn4Iz,Marmalade (feat. Lil Yachty),Lil Yachty,2017-07-26,0.922,0.583,5,-4.982,1,0.0098,0.0,0.0962,0.494,136.043,261615,4,0.0753
3OgtAJeNlzchak3wEmdU1U,Her Name,Andy Marsh,2017-08-18,0.458,0.748,9,-5.374,1,0.0544,1.18e-06,0.0623,0.183,150.161,206460,4,0.0516
7vGuf3Y35N4wmASOKLUVVU,Silence,Khalid,2017-08-11,0.52,0.761,4,-3.093,1,0.256,4.96e-06,0.17,0.286,141.971,180823,4,0.0853
4tWsSgINbFWDOf6mhEhR8l,Lääkitys kunnossa,Janne Ordén,2017-07-07,0.695,0.77,7,-5.927,1,0.39,0.0,0.281,0.814,97.991,189065,4,0.127
7nZmah2llfvLDiUjm0kiyz,Friends (with BloodPop®),BloodPop®,2017-08-17,0.744,0.739,8,-5.35,1,0.00459,0.0,0.306,0.649,104.99,189467,4,0.0387
5wYoYDJxz47YZpva8yuDw3,Murhaaja,Maiki,2016-12-27,0.685,0.621,6,-4.55,1,0.00458,0.0,0.374,0.634,94.825,209376,4,0.131
62FbLMpG27j0z43nd1Hs2I,Text Ur Number (feat. DJ Sliink & Fetty Wap),Fetty Wap,2017-08-10,0.692,0.784,8,-5.349,1,0.021,1.43e-05,0.414,0.737,139.95,242136,4,0.0553
15Uxmx6D6hW0gY5kc7bpqU,Its Every Night Sis,Alissa Violet,2017-06-09,0.887,0.784,8,-5.598,1,0.0244,0.0,0.112,0.408,98.984,155193,4,0.199
31MkGwj0SWgZaTvEt5Hgxv,What About Us,P!nk,2017-08-10,0.386,0.594,1,-6.186,1,0.0252,3.19e-06,0.0873,0.187,113.756,271520,4,0.0566
53mrVsi49rLHIaKBiSvElG,do re mi (feat. Gucci Mane),Gucci Mane,2017-07-28,0.746,0.647,8,-6.388,1,0.007,0.0,0.156,0.196,112.015,233705,3,0.052
4Sj8JZ9zZfl8HaOav5yTVq,1-800-273-8255,Khalid,2017-04-28,0.622,0.593,5,-7.755,0,0.56,0.0,0.175,0.369,100.048,250200,4,0.0414
2nYwV62UABTH0NanrwVIdQ,Perplexing Pegasus,Rae Sremmurd,2017-08-04,0.897,0.448,1,-8.874,1,0.000725,1.17e-05,0.365,0.316,145.971,204787,4,0.0766
3u9fHuAtjMY1RW2mZfO4Cf,Gangsta's Paradise (feat. L.V.),L.V.,1995-11-07,0.641,0.63,8,-6.393,1,0.0372,0.0,0.4,0.415,79.955,241933,4,0.0521
0G149jkGWKwrPXUGkEDgWM,Numb,21 Savage,2017-07-06,0.839,0.437,5,-11.344,0,0.0438,2.75e-06,0.131,0.464,82.008,271307,4,0.285
0p9CxedETjZllbtlMsSyIk,GO 2.0,Ryan Riback,2017-07-28,0.673,0.649,5,-6.483,1,0.0883,0.000133,0.0655,0.38,94.999,159315,4,0.0525
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,2017-04-27,0.799,0.539,1,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4,0.0421
7DbdiIRNI1mlVbHkb6i6bl,Juna kulkee part. 2 (feat. SLS),SLS,2016-03-18,0.691,0.753,7,-6.228,1,0.141,0.0,0.336,0.237,156.12,220747,4,0.151
1iUoWD9qE93GyoT80O5IKt,Ooh Ahh (My Life Be Like) (feat. Toby Mac),TobyMac,2002-08-06,0.756,0.855,2,-3.529,1,0.136,0.00028,0.302,0.811,99.02,233173,4,0.0669
6RfNQFc9b0c9ZbdmiLyZkh,Forget About Me,Night Lovell,2014-12-30,0.697,0.893,1,-2.153,1,0.111,0.000484,0.272,0.176,114.968,170396,4,0.0459
6ToFxXRBtl5TJFEyIoYK3f,Mirrors - Radio Edit,Justin Timberlake,2013-02-11,0.578,0.6,8,-5.7,1,0.144,0.0,0.426,0.646,76.999,277307,4,0.0455
4kicAOmyaRrrnqOwIUKdmV,Paris,$uicideboy$,2016-09-08,0.85,0.649,7,-6.188,1,0.074,0.00519,0.0976,0.199,106.075,111021,4,0.0827
1vVNlXi8gf8tZ7OhnEs4VE,A Lie,Max B,2017-07-14,0.516,0.792,1,-5.38,0,0.0235,0.0,0.404,0.524,121.189,226790,5,0.216
3sz2fvkHUhBip8r9i8HqeV,Down For Me (feat. 24hrs),24hrs,2017-04-11,0.545,0.601,1,-7.85,0,0.0454,0.0,0.164,0.346,95.848,203613,4,0.298
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),Oh Wonder,2017-08-25,0.703,0.757,1,-3.612,1,0.617,0.0,0.106,0.696,82.008,221747,4,0.05
1uL78kFWxhz3umTMWJu8n5,Sauce It Up,Lil Uzi Vert,2017-08-25,0.813,0.528,6,-6.305,0,0.0715,0.0,0.125,0.131,79.532,207039,4,0.313
1QgTBfRN5m81a5K01qens6,444+222,Lil Uzi Vert,2017-08-25,0.791,0.513,10,-6.568,0,0.0235,2.83e-05,0.101,0.481,76.997,247347,4,0.269
65kp3OFn7JXbCvkm3m2Ui2,Two®,Lil Uzi Vert,2017-08-25,0.266,0.642,7,-5.133,1,0.424,0.0,0.0943,0.0371,75.022,185276,4,0.0694
7xpraKSakDJ6WWgjQEtvgT,Sad Song (feat. Elena Coats),Elena Coats,2013-12-16,0.512,0.559,1,-5.498,1,0.0843,0.0,0.0696,0.193,85.017,226330,4,0.0253
5UF415Kel52fqIVcsvOEBO,Fuckboi,Joseph,2017-06-15,0.797,0.707,10,-6.316,0,0.197,0.0,0.481,0.778,146.075,201515,4,0.275
1Odxb5e8qr2DxEnSI3NPwL,Elämästä irti,Mikael Gabriel,2013-01-01,0.45,0.717,11,-5.308,0,0.00928,0.0,0.336,0.284,94.005,227267,4,0.131
3f2YLQngnJv8RjtBRj8GBm,Kangastuksii,Maiki,2017-07-21,0.632,0.64,8,-5.893,1,0.0153,1.87e-06,0.245,0.155,105.94,224504,4,0.045
2pj0IfDbeGsFX9b1BR9A18,Rakasta mut palasiks (feat. Reino Nordin),Reino Nordin,2017-06-13,0.853,0.698,6,-4.671,0,0.0799,0.0,0.161,0.617,120.008,211337,4,0.0378
5mrI9lWwp9cbXwtDiCa3U3,Kaikki ok,Henna Narva,2017-06-26,0.749,0.834,2,-5.065,1,0.312,0.0,0.0981,0.637,98.051,198718,4,0.0637
0fsU202DC9MMGkODpjphLN,Little Do You Know,Evang,2016-05-17,0.542,0.679,2,-10.476,1,0.193,0.0,0.332,0.29,133.398,169091,4,0.299
5yM6RYOySdsbC1Tlt61R1q,Never Letting Go,Tim McMorris,2016-04-27,0.541,0.323,10,-8.073,1,0.717,0.0,0.0884,0.226,140.03,230800,4,0.0285
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,2017-03-03,0.599,0.448,8,-6.312,1,0.163,0.0,0.106,0.168,95.05,263400,3,0.0232
6cmV9y1PdQHjHiVtziGaon,Best I Ever Had,Drake,2008-09-15,0.457,0.855,1,-4.877,1,0.204,0.0,0.28,0.59,162.164,257091,4,0.382
66yKv1kZIqfejvrLEGqTML,It's Gotta Be You,Isaiah Firebrace,2016-11-21,0.322,0.733,8,-4.905,1,0.223,0.0,0.11,0.585,92.133,191433,4,0.045
6mCIO0VN7wK9iF8PZXgeiv,Eilisen aurinko,Aurora,2015-01-23,0.735,0.619,8,-7.338,0,0.0788,0.0,0.35,0.816,88.045,205120,4,0.0468
02JhN51W3rTLbWl9fUkg8e,Aseeton,Kliff,2014-09-17,0.641,0.489,7,-7.39,1,0.416,0.0,0.124,0.19,113.933,226093,4,0.0268
6yIdwnpDHufLWgQcveTPMk,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2016-12-09,0.735,0.451,0,-8.374,1,0.0631,1.3e-05,0.325,0.0862,117.973,245200,4,0.0585
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,2013-01-01,0.324,0.416,11,-8.92,0,0.262,3.69e-05,0.11,0.151,113.986,236053,4,0.0368
1Pw5C4N6Fn5E4mGCxmbbVa,Say You Won't Let Go,James Arthur,2016-09-09,0.4,0.564,10,-7.444,1,0.693,0.0,0.0863,0.483,99.269,211240,4,0.0523
14HDAd3jsSs1kVqKqLxTmT,Mä olen tässä,Mikko Harju,2015-10-30,0.615,0.482,0,-7.005,0,0.466,0.000605,0.11,0.34,99.901,242417,4,0.0231
5UNK9WOIrLsFjKFgBcWv2o,Rakasta mua nyt,Haloo Helsinki!,2017-03-10,0.504,0.783,0,-6.039,1,0.00563,0.000195,0.297,0.459,139.646,237213,4,0.0336
2S4MzlAHzpBkaRjwTrb5kM,Minä suojelen sinua kaikelta,Ellinoora,2017-03-20,0.537,0.536,4,-6.109,1,0.0408,4.02e-06,0.293,0.236,134.004,278397,4,0.0263
5LdyWxPfyeBeIYvxQ9X3Yk,Kuuluuks (feat. Janna & Gracias),Gracias,2013-04-08,0.787,0.823,11,-7.19,0,0.127,0.0,0.0877,0.817,119.902,178840,4,0.119
13J2bW4IIHIctU4WwcTEA7,Texas Sex Ranger (feat. Eino Antiwäkki),Eino Antiwäkki,2008-03-07,0.78,0.59,2,-3.537,1,0.0615,0.0,0.107,0.0346,94.036,229547,4,0.0513
6gPqBegU4aDWoSYXeCyURA,I Got Bitches,A2M,2014-07-31,0.968,0.785,7,-8.084,0,0.464,4.7e-06,0.272,0.803,119.953,220030,4,0.32
4wx8HpFEHDtq3bq2FCMdTn,Pahat pimut,Kube,2013-12-23,0.703,0.559,11,-10.626,0,0.391,0.000116,0.123,0.591,192.029,231000,4,0.359
4JMrbXB7S0fKOJ5cFru7mN,Mitäpä tässä,Yksi Totuus,2017-08-01,0.74,0.783,0,-6.043,0,0.154,0.0,0.28,0.864,110.031,191449,4,0.0563
1yAVnDXvfUb1UnLtnBjttw,Instruction,Stefflon Don,2017-06-16,0.77,0.932,9,-3.062,0,0.0939,0.0,0.0947,0.921,121.075,165462,4,0.193
3p4dnRgbb5EoaESxB2qBvP,JJani - Muovii ft PistePiste,PistePiste,2017-06-28,0.792,0.533,1,-9.737,1,0.0208,0.0,0.103,0.315,115.0,226314,4,0.187
2ssGTwksUnSzFqeMTLJaU7,Don't Hurt Me,Jeremih,2016-07-01,0.643,0.465,8,-10.562,1,0.107,0.0,0.0857,0.505,126.79,192995,5,0.461
12nmbTit5bc9GK0UzHpnx6,All In,Emil Assergård,2016-04-13,0.721,0.714,11,-5.721,1,0.282,0.0,0.353,0.72,131.021,192773,4,0.128
59aXRbBqyJzwUJ20KPff55,Still Breathing,Green Day,2016-09-23,0.54,0.902,1,-3.577,1,0.0142,0.0,0.0756,0.692,75.033,224760,4,0.0442
5H5PRQeOT6UJ73DcdKdfSJ,Bambi,Henriguez,2016-03-18,0.662,0.772,5,-6.376,0,0.13,0.0,0.0833,0.632,155.011,216059,4,0.0434
2VjtYe7gpfUi2OkGxR2O2z,Look What You Made Me Do,Taylor Swift,2017-08-24,0.767,0.671,9,-6.416,0,0.21,1.12e-05,0.129,0.474,128.072,211859,4,0.142
0ofbQMrRDsUaVKq2mGLEAb,Havana (feat. Young Thug),Young Thug,2017-08-03,0.768,0.517,7,-4.323,0,0.186,3.8e-05,0.104,0.418,104.992,216897,4,0.0312
743mWMRgafToEUJriLLgkg,Sorry Not Sorry,Demi Lovato,2017-07-11,0.695,0.632,11,-6.922,0,0.0264,0.0,0.252,0.86,143.794,203760,4,0.261
6tF92PMv01Ug9Dh8Rmy6nH,New Rules,Dua Lipa,2017-06-02,0.762,0.7,9,-6.021,0,0.00261,1.56e-05,0.153,0.608,116.073,209320,4,0.0694
7DoN0sCGIT9IcLrtBDm4f0,Lonely Together (feat. Rita Ora),Rita Ora,2017-08-10,0.648,0.667,2,-5.294,0,0.137,2.1e-05,0.0797,0.217,102.966,181812,4,0.065
4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Quavo,2017-08-03,0.655,0.576,5,-6.735,0,0.0295,0.115,0.132,0.167,139.953,228893,4,0.0536
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Poo Bear,2017-07-26,0.653,0.91,10,-3.36,1,0.0079,0.0,0.318,0.0921,126.047,234286,4,0.0566
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,2017-05-19,0.752,0.505,9,-7.621,1,0.535,2.55e-06,0.104,0.419,91.97,197437,4,0.253
4xEnPbulgQ4J4vu78VEwVr,Mi Gente,Willy William,2017-07-01,0.548,0.701,11,-4.862,0,0.0178,1.34e-05,0.134,0.309,104.237,189029,4,0.0914
7FESgYLcOufHqKlwrvJN60,Feel It Still,Portugal. The Man,2017-03-02,0.78,0.798,1,-5.151,0,0.0406,6.31e-05,0.0733,0.771,78.969,163251,4,0.0613
2jYmK1cb3Uya6FFsocdpzO,Why,Sabrina Carpenter,2017-07-07,0.669,0.561,11,-4.923,0,0.157,0.0,0.0739,0.604,180.044,171096,4,0.209
2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,2017-06-16,0.929,0.723,11,-5.792,0,0.0672,0.0,0.346,0.458,125.022,223962,4,0.109
1E2ePlJmijVSX0o1G9TFgR,Love Galore,Travis Scott,2017-04-27,0.795,0.594,0,-6.2,1,0.111,0.0,0.162,0.409,135.002,275080,4,0.0747
0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,2017-08-11,0.543,0.39,10,-7.202,1,0.489,0.0,0.111,0.303,73.415,230267,4,0.0322
5XQMr19TL7Mfksq9zihbOu,Questions,Chris Brown,2017-08-16,0.614,0.598,10,-6.335,0,0.00543,0.0,0.1,0.565,105.803,129478,4,0.0561
0ZiRSqlSsDlY0UyDYU9CTE,Unforgettable,Thomas Rhett,2017-07-28,0.66,0.745,7,-5.499,1,0.0294,0.0002,0.0831,0.828,130.074,157080,4,0.0307
0Clb9aiXWa0dvVff5aN4VN,Think Before I Talk,Astrid S,2017-08-25,0.775,0.597,5,-5.666,1,0.36,0.0,0.156,0.537,122.069,184909,4,0.159
2a9xGmpgNyNz9QVRIDOlUl,Hold Me,R3HAB,2017-07-13,0.604,0.688,5,-7.411,0,0.0945,0.0,0.14,0.349,145.072,160759,4,0.0562
1Sl3njkhhz8nrSPZroDQ82,Complicated (feat. Kiiara),Kiiara,2017-07-28,0.678,0.819,8,-3.306,1,0.191,0.0,0.159,0.499,90.004,184248,4,0.0313
318BCVsFbBytoyN6dPxVAi,As Crazy As You Are - Edit,FROIDZ,2017-05-05,0.516,0.746,8,-5.68,1,0.265,0.0,0.113,0.781,104.529,191048,4,0.104
4sRkfzJ0Rh57OUkhcHWrps,Rudeboy,SONNY,2017-06-16,0.638,0.632,0,-5.891,1,0.206,0.0,0.299,0.348,85.419,219775,4,0.158
7s9ilGkrbrUU2SV5gLZmkv,I Wonder,LissA,2017-02-03,0.767,0.51,11,-8.72,0,0.0631,0.000566,0.109,0.389,100.02,180982,4,0.064
3aLSrx8qhssXrh5yjB6oy9,All Stars,ALMA,2017-06-16,0.775,0.722,1,-3.502,1,0.151,0.000724,0.058,0.649,124.037,170323,4,0.0463
2syQ0f4SAQdzvlAewPl1DJ,Get Low (with Liam Payne),Liam Payne,2017-07-06,0.718,0.926,1,-3.511,1,0.027,1.76e-05,0.0513,0.54,108.018,204583,4,0.0494
3y7DtKwnRzTGEo7PkbwluD,UAE,Jay Alvarrez,2017-06-11,0.649,0.568,5,-8.497,0,0.0387,0.0443,0.344,0.417,144.02,241667,4,0.039
0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,2008-09-23,0.542,0.905,9,-5.653,1,0.00172,0.0104,0.136,0.374,153.398,203347,4,0.054
3egRQ1vDHUwKqHOjEmIxuP,What a Girl Wants,Pia Mia,2013-09-23,0.524,0.6,2,-4.777,0,0.0792,0.0,0.307,0.607,130.31,186175,5,0.0536
2bGwLlCIKzk00kcUK6QhZv,Me Tehtiin Tää,Robin,2017-08-23,0.599,0.658,0,-5.344,0,0.0402,0.0,0.164,0.418,94.948,238257,4,0.0372
1sds1bVqBoa6lSRhl6jZHp,Aamukuuteen (feat. Erin),Erin,2017-08-18,0.717,0.699,8,-5.469,1,0.306,0.000647,0.0794,0.595,102.064,166799,4,0.0597
7vFq3RHvJXp7GYnHFAHcEC,Juoppokuski,Arttu Wiskari,2017-08-25,0.537,0.901,0,-4.636,1,0.294,0.0,0.221,0.575,131.054,213528,4,0.136
0mKcAtaxD6JXeWjJL9ynN3,Syliin,Jon-Jon,2017-08-25,0.646,0.425,11,-9.765,0,0.401,0.0,0.114,0.37,123.867,207188,4,0.0756
4nDfc6F2uVcc6wdG7kBzWO,"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Nicki Minaj,2017-02-10,0.468,0.515,6,-6.578,1,0.145,0.0,0.132,0.187,86.21,214760,4,0.0665
74oCTWhmFli50HkkkvAxfD,6K,Mikael Gabriel,2017-07-07,0.8,0.694,0,-6.338,0,0.000529,4.85e-05,0.389,0.182,144.94,129147,4,0.0573
2sku7VXIiu79SSfnYAIJpf,Reminder - Remix,Young Thug,2017-08-01,0.748,0.652,0,-5.904,0,0.151,0.0,0.109,0.511,160.051,221968,4,0.207
3w9mof4ZxG3z9huYwHFZ1i,That's It (feat. Gucci Mane & 2 Chainz),2 Chainz,2017-08-11,0.783,0.361,0,-7.949,0,0.0474,0.00762,0.0861,0.413,75.0,207090,4,0.1
5DuacSyULR3rNptMu6i7VR,Water,Jack Garratt,2016-02-19,0.583,0.609,0,-8.561,1,0.0254,0.5,0.241,0.189,136.035,220760,4,0.0504
5q8oybjZelukF4h0CzSUN9,Scary Monsters and Nice Sprites,Skrillex,2010-12-21,0.528,0.945,7,-3.386,0,0.0034,0.505,0.115,0.308,139.987,243853,4,0.0928
6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),Sirah,2011-12-27,0.716,0.972,7,-2.302,1,0.0145,3.22e-05,0.317,0.576,110.026,215253,4,0.196
3nodtPfXcok53E8Uze8gvD,Either Way (feat. Joey Bada$$),Joey Bada$$,2017-07-28,0.635,0.659,8,-4.92,1,0.309,0.0,0.302,0.54,178.018,187589,4,0.155
6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,MARINA,2012-04-30,0.495,0.856,0,-5.123,0,0.000219,0.0,0.103,0.609,158.024,154667,4,0.0311
0ObHdZzOdFZo2MfUCpHiyu,He Could Be the One,Hannah Montana,2011-01-01,0.604,0.88,4,-4.033,1,0.00164,1.29e-06,0.352,0.65,125.982,181720,4,0.0317
0rW73n0cSP3lSNF8AYLGFm,Wake Up,Hilary Duff,2005-01-01,0.631,0.825,4,-4.646,1,0.0729,2.86e-06,0.23,0.301,120.817,218133,4,0.0419
3kxfsdsCpFgN412fpnW85Y,Redbone,Childish Gambino,2016-12-02,0.745,0.356,1,-10.425,1,0.172,0.00943,0.123,0.607,160.033,326933,4,0.0941
04sT6xbMnJouAktbkkr4qr,Not Nice,PARTYNEXTDOOR,2016-07-22,0.598,0.496,0,-9.309,1,0.0253,0.00132,0.12,0.725,128.06,202661,4,0.0804
2hA2Tx7IZNXCcoMUtluKm8,Replay,Zendaya,2013-01-01,0.689,0.726,6,-6.655,0,0.0403,8.25e-05,0.29,0.572,140.021,209187,4,0.121
0MKltGveTy103QOhizHsW2,Something To Dance For / TTYLXOX Mash-Up,Bella Thorne,2012-01-01,0.519,0.882,1,-5.761,0,0.0179,0.00168,0.251,0.542,112.051,165640,4,0.205
6J5tRmK1Z3zQD1G85IwvAZ,Hakuna Matata,Joseph Williams,1994-01-01,0.402,0.329,0,-17.918,1,0.635,6.85e-05,0.12,0.676,170.17,213600,4,0.137
0tZqXCvOx44WKqcgEZtIRl,Bibbidi-Bobbidi-Boo (The Magic Song),Helena Bonham Carter,2015-01-01,0.754,0.419,10,-13.839,1,0.932,2.78e-06,0.188,0.776,108.619,82467,4,0.129
1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,Shakira,2016-02-12,0.705,0.609,1,-4.897,1,0.0257,0.0,0.0846,0.476,115.474,196853,4,0.0307
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,Auli'i Cravalho,2016-11-18,0.571,0.307,1,-10.958,0,0.649,0.0,0.178,0.108,83.72,163387,4,0.0499
53xAT6jud1w0NqlBjSW4VB,What's My Name,Dylan Playfair,2017-07-21,0.727,0.932,1,-4.931,1,0.098,0.0,0.211,0.662,114.032,190720,4,0.16
0hnHoQbEQOL4YUZ4SO6xbe,Calling All the Monsters,China Anne McClain,2011-01-01,0.56,0.826,6,-5.866,0,0.00272,0.0,0.487,0.492,141.974,206676,4,0.0976
0CNuwuX6yEMcQYsCnwUfaV,Dynamite,China Anne McClain,2012-01-01,0.659,0.789,6,-3.444,1,0.184,0.0,0.0535,0.493,121.947,162960,4,0.0717
7DQ75xhKqi708bCSSIX3Sg,Exceptional,China Anne McClain,2012-01-01,0.677,0.889,11,-4.578,1,0.00189,0.00022,0.0963,0.863,129.967,177200,4,0.0454
5e3UWcbvTaF5CJWu81MqlQ,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",Grace Phipps,2013-01-01,0.585,0.911,11,-4.623,1,0.0263,0.0,0.112,0.781,163.933,195733,4,0.119
537mRuCCiKQNFlN1vdSl1k,It's Goin' Down,Dylan Playfair,2017-07-21,0.478,0.851,6,-5.936,0,0.0848,0.0,0.48,0.575,155.856,252218,4,0.377
4qEoqyPbLYnLOii6mKlIjI,"Determinate - From ""Lemonade Mouth""",Hayley Kiyoko,2011-01-01,0.562,0.768,1,-5.006,0,0.00361,0.0,0.0742,0.218,139.968,198107,4,0.0488
5pomCBdsTZSDCFHH8BAUQe,This Is Me,Joe Jonas,2008-01-01,0.421,0.821,1,-2.783,1,0.00971,0.0,0.1,0.594,91.245,189173,4,0.0372
0Di5p4ItolIUZB8c2P0pvs,"Wouldn't Change a Thing - From ""Camp Rock 2: The Final Jam""",Joe Jonas,2010-01-01,0.359,0.883,1,-3.535,1,0.0753,0.0,0.112,0.481,171.725,203840,4,0.0907
5zQ1Wq6HNYjGZWkVv5P8Eg,"Breaking Free - From ""High School Musical""/Soundtrack Version",Gabriella Montez,2006-01-01,0.577,0.59,0,-6.437,0,0.0475,0.0,0.133,0.333,107.935,207200,4,0.0365
10xcIQQEJSEIOgG1HvS3t9,Magic,Selena Gomez,2009-01-01,0.6,0.916,11,-3.071,0,0.00504,0.0,0.27,0.442,104.091,169640,4,0.0374
0V8FYVlBFuXXTIvRnMbZyS,The Climb,Miley Cyrus,2009-01-01,0.327,0.588,4,-6.611,1,0.0834,0.0,0.104,0.329,161.074,236067,4,0.0336
4DTrKnvkHtwQN6kBu4XXIF,She's So Gone,Naomi Scott,2011-01-01,0.518,0.861,11,-4.002,1,0.0277,1.42e-06,0.249,0.457,141.986,186453,4,0.0673
51NrdlQOSTeq0d6U7xRKsz,"Can't Back Down - From ""Camp Rock 2: The Final Jam""",Char Ligera,2010-01-01,0.637,0.849,8,-4.348,1,0.0793,0.0,0.0847,0.699,120.052,199933,4,0.0957
6Z0F3Mqj7tq1CBZo5qMlUg,"The Best of Both Worlds - From ""Hannah Montana""/Soundtrack Version",Hannah Montana,2006-01-01,0.676,0.861,1,-3.645,1,0.0512,0.0,0.0613,0.681,124.031,174120,3,0.0501
4bb2UdCvi9LynD4rWvE06T,Turn Up the Music,Blake Michael,2011-01-01,0.531,0.827,7,-3.7,1,0.0957,1.84e-06,0.074,0.801,183.977,176600,4,0.081
19PKQVapaz1hhLhnU2IaGM,TTYLXOX,Bella Thorne,2012-03-20,0.815,0.688,7,-6.136,1,0.00336,0.249,0.225,0.699,112.022,153747,4,0.17
0kXIEwmKV4cpKdRdIeQLGd,Something To Dance For,Zendaya,2012-03-20,0.667,0.942,1,-5.567,0,0.00493,0.00011,0.327,0.453,130.024,162920,4,0.0697
7t4Qs0RmoueUY2DMGA5WMO,Made In Japan,Zendaya,2012-08-21,0.708,0.831,7,-6.857,1,0.0324,2.42e-06,0.259,0.765,128.001,176560,4,0.22
6i2AmqDwaicOn2NGFsd5nn,Watch Me,Cast of Shake It Up: Break It Down,2011-01-01,0.71,0.705,0,-4.558,1,0.00274,0.00502,0.0979,0.614,124.994,175547,4,0.0683
2orLUhSEx1P12LOwyLn32D,"Shake It Up - From ""Shake It Up""",Selena Gomez,2011-01-01,0.727,0.809,2,-6.118,0,0.0255,0.0,0.184,0.81,128.015,180347,4,0.0327
1rJqcJ0GDGAJvVjHRa4eoh,Up Up And Away,Blush,2012-03-20,0.602,0.758,10,-6.517,0,0.00374,1.93e-06,0.321,0.679,127.97,181427,4,0.0718
4KaGB38J3WAjLbK2xUSdLq,Our Generation,Sibel,2011-01-01,0.593,0.796,5,-4.67,1,0.000314,1.6e-06,0.154,0.563,129.919,255547,4,0.0426
45fVDhG3lvoAAtKsmr4IWk,Omat säännöt,Cheek,2013-09-02,0.774,0.945,1,-5.606,0,0.0119,0.0,0.168,0.693,105.059,208880,4,0.152
5rkok5WSDPoQb9xKx5R61n,Uncover,Zara Larsson,2013-05-13,0.536,0.456,2,-6.217,1,0.501,0.0,0.213,0.32,90.032,212760,4,0.0267
515bys1r2TjEyQM9rz5ygB,Se tyttö,Mikael Gabriel,2013-01-01,0.614,0.835,0,-6.656,0,0.118,0.0,0.0818,0.615,170.061,220173,4,0.134
52JyHLUiugFECIYBWM2qdh,No Love,Lil Wayne,2010-06-18,0.735,0.932,11,-2.86,1,0.128,0.0,0.175,0.318,129.583,299507,4,0.224
4HEFn4nRnJ1EqPqPfoqV03,Onko sulla pokkaa,Petri Nygård,2011-10-24,0.788,0.842,8,-5.289,0,0.074,0.0,0.0399,0.961,90.006,199667,4,0.157
7qjPf7KvxfUkUM7MUwTn6T,Sanon suoraan,Petri Nygård,2011-10-24,0.627,0.693,2,-5.574,0,0.0219,0.0,0.243,0.419,160.036,242707,4,0.196
5Orlnis8mwywCBgZG7VTjV,Creatures Of The Night,Austin Mahone,2017-05-12,0.614,0.749,5,-5.292,1,0.36,0.0,0.109,0.344,149.815,180800,4,0.0771
5m2a8MuuMPfKKYeJnoHdvL,All I Ever Need,Austin Mahone,2014-05-27,0.708,0.647,11,-6.128,1,0.117,0.0,0.111,0.654,129.95,213747,4,0.0298
29n0jFrzCO6AZHQq911Ntn,Say You're Just a Friend (feat. Flo Rida),Flo Rida,2012-12-03,0.748,0.743,1,-4.732,1,0.00225,0.0,0.133,0.699,100.002,182526,4,0.0578
1AaN8oIJlgTUFSZ2tYndWe,Say Somethin',Austin Mahone,2012-06-05,0.634,0.879,1,-2.949,0,0.00166,0.0,0.485,0.918,129.99,167220,4,0.0414
1yxgsra98r3qAtxqiGZPiX,BUTTERFLY EFFECT,Travis Scott,2017-05-18,0.763,0.598,11,-6.865,1,0.0714,0.0,0.112,0.182,140.987,190678,4,0.0539
3AJk0zltdY4XjD2be7a7ss,I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,2010-11-12,0.642,0.875,6,-3.14,1,0.0233,0.0,0.19,0.556,124.946,244147,4,0.042
3goSVuTt3fDYDP6kRnFwuL,Take A Bow,Rihanna,2008-06-02,0.697,0.467,9,-7.536,1,0.248,0.0,0.0941,0.572,82.082,229413,4,0.0715
4NOZ35Dhucr6UlVyLOtktd,Dangerous,Akon,2008-01-01,0.949,0.79,8,-5.957,1,0.00437,0.0,0.0816,0.807,117.002,246053,4,0.0756
